fit_power_watt,frequency_Hz
1.3354261504023554e-09,284142071.03551775
1.3338237902852677e-09,284542271.1355678
1.3322455913758863e-09,284942471.2356178
1.3306910704064915e-09,285342671.33566785
1.3291597561172193e-09,285742871.4357179
1.3276511889007102e-09,286143071.5357679
1.3261649204588002e-09,286543271.63581795
1.3247005134710004e-09,286943471.735868
1.323257541274174e-09,287343671.83591795
1.3218355875530282e-09,287743871.935968
1.320434246041056e-09,288144072.036018
1.319053120231417e-09,288544272.13606805
1.3176918230975226e-09,288944472.2361181
1.3163499768227885e-09,289344672.3361681
1.3150272125394024e-09,289744872.43621814
1.3137231700755974e-09,290145072.5362682
1.3124374977112472e-09,290545272.6363182
1.3111698519413644e-09,290945472.7363682
1.309919897247313e-09,291345672.8364182
1.3086873058753466e-09,291745872.93646824
1.3074717576223301e-09,292146073.0365183
1.3062729396282275e-09,292546273.1365683
1.3050905461752735e-09,292946473.23661834
1.3039242784934802e-09,293346673.3366684
1.302773844572249e-09,293746873.4367184
1.3016389589779623e-09,294147073.5367684
1.3005193426772184e-09,294547273.6368184
1.2994147228656358e-09,294947473.73686844
1.2983248328018968e-09,295347673.8369185
1.2972494116469802e-09,295747873.9369685
1.2961882043083058e-09,296148074.03701854
1.2951409612885996e-09,296548274.13706857
1.294107438539513e-09,296948474.2371186
1.2930873973195007e-09,297348674.3371686
1.2920806040561206e-09,297748874.4372186
1.2910868302124546e-09,298149074.53726864
1.2901058521574756e-09,298549274.6373187
1.2891374510403822e-09,298949474.7373687
1.2881814126685693e-09,299349674.83741874
1.2872375273892666e-09,299749874.93746877
1.2863055899746588e-09,300150075.0375188
1.2853853995103846e-09,300550275.13756883
1.2844767592872389e-09,300950475.2376188
1.283579476696139e-09,301350675.33766884
1.2826933631260007e-09,301750875.43771887
1.2818182338646947e-09,302151075.5377689
1.2809539080027557e-09,302551275.63781893
1.280100208339875e-09,302951475.73786896
1.2792569612941155e-09,303351675.837919
1.2784239968136083e-09,303751875.937969
1.2776011482908523e-09,304152076.038019
1.2767882524793297e-09,304552276.13806903
1.275985149412559e-09,304952476.23811907
1.2751916823253365e-09,305352676.3381691
1.2744076975772207e-09,305752876.43821913
1.2736330445780888e-09,306153076.53826916
1.272867575715836e-09,306553276.6383192
1.272111146285964e-09,306953476.7383692
1.2713636144231707e-09,307353676.8384192
1.270624841034801e-09,307753876.93846923
1.2698946897360695e-09,308154077.03851926
1.2691730267870972e-09,308554277.1385693
1.2684597210315672e-09,308954477.2386193
1.2677546438371557e-09,309354677.33866936
1.2670576690374407e-09,309754877.4387194
1.2663686728753879e-09,310155077.5387694
1.265687533948424e-09,310555277.63881946
1.2650141331548393e-09,310955477.7388694
1.264348353641706e-09,311355677.83891946
1.2636900807541308e-09,311755877.9389695
1.2630392019857905e-09,312156078.0390195
1.2623956069308754e-09,312556278.13906956
1.2617591872371614e-09,312956478.2391196
1.2611298365603461e-09,313356678.3391696
1.2605074505196181e-09,313756878.43921965
1.2598919266542651e-09,314157078.5392696
1.2592831643814814e-09,314557278.63931966
1.258681064955214e-09,314957478.7393697
1.2580855314260477e-09,315357678.8394197
1.257496468602147e-09,315757878.93946975
1.2569137830111612e-09,316158079.0395198
1.2563373828630571e-09,316558279.1395698
1.255767178013955e-09,316958479.23961985
1.2552030799308097e-09,317358679.3396699
1.2546450016569936e-09,317758879.43971986
1.2540928577787377e-09,318159079.5397699
1.2535465643924023e-09,318559279.6398199
1.2530060390725419e-09,318959479.73986995
1.25247120084076e-09,319359679.83992
1.2519419701353524e-09,319759879.93997
1.251418268781631e-09,320160080.04002005
1.2509000199630442e-09,320560280.1400701
1.25038714819293e-09,320960480.24012005
1.2498795792870193e-09,321360680.3401701
1.2493772403365002e-09,321760880.4402201
1.2488800596818674e-09,322161080.54027015
1.2483879668872498e-09,322561280.6403202
1.247900892715467e-09,322961480.7403702
1.247418769103607e-09,323361680.84042025
1.2469415291392131e-09,323761880.9404703
1.2464691070370309e-09,324162081.04052025
1.246001438116278e-09,324562281.1405703
1.245538458778468e-09,324962481.2406203
1.2450801064857793e-09,325362681.34067035
1.2446263197398503e-09,325762881.4407204
1.2441770380611256e-09,326163081.5407704
1.243732201968697e-09,326563281.64082044
1.243291752960529e-09,326963481.7408705
1.2428556334942288e-09,327363681.8409205
1.2424237869681941e-09,327763881.9409705
1.241996157703199e-09,328164082.0410205
1.241572690924455e-09,328564282.14107054
1.2411533327439925e-09,328964482.2411206
1.2407380301435038e-09,329364682.3411706
1.2403267309575516e-09,329764882.44122064
1.2399193838571433e-09,330165082.5412707
1.2395159383336901e-09,330565282.6413207
1.2391163446833351e-09,330965482.7413707
1.2387205539915805e-09,331365682.8414207
1.2383285181183263e-09,331765882.94147074
1.2379401896831588e-09,332166083.0415208
1.2375555220510495e-09,332566283.1415708
1.2371744693182866e-09,332966483.24162084
1.2367969862987778e-09,333366683.3416709
1.236423028510618e-09,333766883.4417209
1.2360525521629605e-09,334167083.54177094
1.2356855141431568e-09,334567283.6418209
1.2353218720042103e-09,334967483.74187094
1.2349615839524597e-09,335367683.841921
1.2346046088355513e-09,335767883.941971
1.2342509061306636e-09,336168084.04202104
1.2339004359329925e-09,336568284.14207107
1.233553158944455e-09,336968484.2421211
1.2332090364626543e-09,337368684.34217113
1.2328680303700812e-09,337768884.4422211
1.2325301031235344e-09,338169084.54227114
1.232195217743758e-09,338569284.64232117
1.2318633378053047e-09,338969484.7423712
1.2315344274266255e-09,339369684.84242123
1.2312084512603251e-09,339769884.94247127
1.2308853744836621e-09,340170085.0425213
1.2305651627892274e-09,340570285.14257133
1.2302477823758102e-09,340970485.2426213
1.2299331999394596e-09,341370685.34267133
1.229621382664741e-09,341770885.44272137
1.2293122982161472e-09,342171085.5427714
1.2290059147296854e-09,342571285.64282143
1.2287022008046933e-09,342971485.74287146
1.2284011254957177e-09,343371685.8429215
1.2281026583046524e-09,343771885.9429715
1.2278067691729995e-09,344172086.04302156
1.227513428474254e-09,344572286.14307153
1.22722260700651e-09,344972486.24312156
1.226934275985144e-09,345372686.3431716
1.2266484070357026e-09,345772886.4432216
1.2263649721868952e-09,346173086.54327166
1.2260839438637314e-09,346573286.6433217
1.2258052948808185e-09,346973486.7433717
1.2255289984357408e-09,347373686.84342176
1.225255028102636e-09,347773886.9434717
1.2249833578258417e-09,348174087.04352176
1.2247139619137041e-09,348574287.1435718
1.2244468150324522e-09,348974487.2436218
1.2241818922002871e-09,349374687.34367186
1.223919168781479e-09,349774887.4437219
1.2236586204806463e-09,350175087.5437719
1.223400223337138e-09,350575287.64382195
1.2231439537194883e-09,350975487.743872
1.222889788320031e-09,351375687.84392196
1.22263770414956e-09,351775887.943972
1.2223876785321363e-09,352176088.044022
1.222139689099988e-09,352576288.14407206
1.2218937137884556e-09,352976488.2441221
1.2216497308311253e-09,353376688.3441721
1.221407718754972e-09,353776888.44422215
1.2211676563756229e-09,354177088.5442722
1.220929522792727e-09,354577288.64432216
1.220693297385402e-09,354977488.7443722
1.2204589598077294e-09,355377688.8444222
1.2202264899843825e-09,355777888.94447225
1.2199958681063389e-09,356178089.0445223
1.2197670746266077e-09,356578289.1445723
1.219540090256124e-09,356978489.24462235
1.2193148959596387e-09,357378689.3446724
1.2190914729517271e-09,357778889.44472235
1.218869802692897e-09,358179089.5447724
1.2186498668856701e-09,358579289.6448224
1.218431647470869e-09,358979489.74487245
1.218215126623845e-09,359379689.8449225
1.2180002867508653e-09,359779889.9449725
1.2177871104855086e-09,360180090.04502255
1.217575580685176e-09,360580290.1450726
1.2173656804276173e-09,360980490.2451226
1.2171573930075256e-09,361380690.3451726
1.2169507019332475e-09,361780890.4452226
1.216745590923471e-09,362181090.54527265
1.2165420439040388e-09,362581290.6453227
1.2163400450047824e-09,362981490.7453727
1.2161395785564235e-09,363381690.84542274
1.2159406290875343e-09,363781890.9454728
1.2157431813215235e-09,364182091.0455228
1.2155472201737396e-09,364582291.1455728
1.2153527307485454e-09,364982491.2456228
1.2151596983364859e-09,365382691.34567285
1.2149681084115287e-09,365782891.4457229
1.2147779466283146e-09,366183091.5457729
1.2145891988194226e-09,366583291.64582294
1.214401850992808e-09,366983491.745873
1.2142158893291312e-09,367383691.845923
1.2140313001792385e-09,367783891.94597304
1.2138480700616467e-09,368184092.046023
1.2136661856600782e-09,368584292.14607304
1.2134856338210369e-09,368984492.2461231
1.213306401551418e-09,369384692.3461731
1.2131284760161718e-09,369784892.44622314
1.212951844535989e-09,370185092.5462732
1.2127764945850746e-09,370585292.6463232
1.2126024137888744e-09,370985492.74637324
1.2124295899219137e-09,371385692.8464232
1.212258010905643e-09,371785892.94647324
1.2120876648063317e-09,372186093.0465233
1.2119185398329695e-09,372586293.1465733
1.2117506243352316e-09,372986493.24662334
1.2115839068014761e-09,373386693.34667337
1.211418375856763e-09,373786893.4467234
1.2112540202608879e-09,374187093.54677343
1.2110908289065212e-09,374587293.6468234
1.2109287908172607e-09,374987493.74687344
1.210767895145836e-09,375387693.8469235
1.2106081311722801e-09,375787893.9469735
1.2104494883021226e-09,376188094.04702353
1.210291956064626e-09,376588294.14707357
1.2101355241110835e-09,376988494.2471236
1.209980182213096e-09,377388694.34717363
1.2098259202609066e-09,377788894.44722366
1.209672728261735e-09,378189094.54727364
1.2095205963381675e-09,378589294.64732367
1.2093695147265793e-09,378989494.7473737
1.2092194737755288e-09,379389694.84742373
1.209070463944242e-09,379789894.94747376
1.2089224758010876e-09,380190095.0475238
1.208775500022057e-09,380590295.1475738
1.2086295273893404e-09,380990495.24762386
1.2084845487898266e-09,381390695.34767383
1.2083405552137198e-09,381790895.44772387
1.2081975377531192e-09,382191095.5477739
1.2080554876006274e-09,382591295.6478239
1.2079143960480234e-09,382991495.74787396
1.2077742544848806e-09,383391695.847924
1.2076350543973015e-09,383791895.947974
1.2074967873665839e-09,384192096.04802406
1.2073594450679545e-09,384592296.1480741
1.2072230192693314e-09,384992496.24812406
1.207087501830071e-09,385392696.3481741
1.206952884699749e-09,385792896.4482241
1.206819159916973e-09,386193096.54827416
1.2066863196081917e-09,386593296.6483242
1.2065543559865508e-09,386993496.7483742
1.2064232613507374e-09,387393696.84842426
1.2062930280838589e-09,387793896.9484743
1.2061636486523206e-09,388194097.04852426
1.2060351156047596e-09,388594297.1485743
1.2059074215709495e-09,388994497.2486243
1.205780559260753e-09,389394697.34867436
1.205654521463081e-09,389794897.4487244
1.2055293010448427e-09,390195097.5487744
1.2054048909499721e-09,390595297.64882445
1.2052812841983925e-09,390995497.7488745
1.205158473885076e-09,391395697.84892446
1.2050364531790498e-09,391795897.9489745
1.2049152153224399e-09,392196098.0490245
1.2047947536295697e-09,392596298.14907455
1.2046750614859914e-09,392996498.2491246
1.204556132347603e-09,393396698.3491746
1.204437959739761e-09,393796898.44922465
1.2043205372563664e-09,394197098.5492747
1.2042038585590095e-09,394597298.6493247
1.2040879173761427e-09,394997498.7493747
1.2039727075021838e-09,395397698.8494247
1.2038582227967063e-09,395797898.94947475
1.203744457183658e-09,396198099.0495248
1.2036314046504712e-09,396598299.1495748
1.203519059247357e-09,396998499.24962485
1.2034074150864524e-09,397398699.3496749
1.203296466341079e-09,397798899.4497249
1.203186207244984e-09,398199099.5497749
1.203076632091578e-09,398599299.6498249
1.2029677352331923e-09,398999499.74987495
1.2028595110803643e-09,399399699.849925
1.2027519541011112e-09,399799899.949975
1.2026450588202218e-09,400200100.05002505
1.2025388198185577e-09,400600300.1500751
1.2024332317323624e-09,401000500.2501251
1.2023282892525976e-09,401400700.35017514
1.2022239871242504e-09,401800900.4502251
1.2021203201457111e-09,402201100.55027515
1.202017283168081e-09,402601300.6503252
1.2019148710945492e-09,403001500.7503752
1.2018130788797835e-09,403401700.85042524
1.2017119015292712e-09,403801900.9504753
1.2016113340987365e-09,404202101.0505253
1.2015113716935065e-09,404602301.15057534
1.2014120094679415e-09,405002501.2506253
1.2013132426248354e-09,405402701.35067534
1.2012150664148241e-09,405802901.4507254
1.2011174761358324e-09,406203101.5507754
1.2010204671325074e-09,406603301.65082544
1.2009240347956567e-09,407003501.7508755
1.2008281745616901e-09,407403701.8509255
1.2007328819121019e-09,407803901.95097554
1.200638152372919e-09,408204102.0510255
1.2005439815141812e-09,408604302.15107554
1.200450364949428e-09,409004502.2511256
1.2003572983351815e-09,409404702.3511756
1.2002647773704296e-09,409804902.45122564
1.2001727977961492e-09,410205102.5512757
1.2000813553948152e-09,410605302.6513257
1.1999904459898952e-09,411005502.75137573
1.1999000654453951e-09,411405702.85142577
1.1998102096653547e-09,411805902.95147574
1.1997208745934372e-09,412206103.0515258
1.1996320562124233e-09,412606303.1515758
1.1995437505437663e-09,413006503.25162584
1.199455953647161e-09,413406703.35167587
1.1993686616201095e-09,413806903.4517259
1.1992818705974478e-09,414207103.55177593
1.1991955767509716e-09,414607303.65182596
1.1991097762889616e-09,415007503.75187594
1.199024465455809e-09,415407703.85192597
1.1989396405315695e-09,415807903.951976
1.1988552978315736e-09,416208104.05202603
1.1987714337060532e-09,416608304.15207607
1.1986880445396676e-09,417008504.2521261
1.1986051267512044e-09,417408704.35217613
1.1985226767931468e-09,417808904.45222616
1.1984406911512814e-09,418209104.55227613
1.1983591663443648e-09,418609304.65232617
1.1982780989237031e-09,419009504.7523762
1.1981974854728528e-09,419409704.85242623
1.1981173226071917e-09,419809904.95247626
1.1980376069735968e-09,420210105.0525263
1.1979583352501036e-09,420610305.1525763
1.1978795041455358e-09,421010505.25262636
1.1978011103991702e-09,421410705.3526764
1.1977231507804117e-09,421810905.45272636
1.1976456220884336e-09,422211105.5527764
1.197568521151884e-09,422611305.6528264
1.1974918448285304e-09,423011505.75287646
1.1974155900049531e-09,423411705.8529265
1.1973397535962298e-09,423811905.9529765
1.197264332545608e-09,424212106.05302656
1.1971893238242174e-09,424612306.1530766
1.1971147244307673e-09,425012506.25312656
1.197040531391218e-09,425412706.3531766
1.1969667417584952e-09,425812906.4532266
1.1968933526122221e-09,426213106.55327666
1.1968203610583974e-09,426613306.6533267
1.1967477642291246e-09,427013506.7533767
1.19667555928233e-09,427413706.85342675
1.1966037434014818e-09,427813906.9534768
1.1965323137953147e-09,428214107.0535268
1.1964612676975586e-09,428614307.1535768
1.1963906023666736e-09,429014507.2536268
1.1963203150855744e-09,429414707.35367686
1.1962504031613807e-09,429814907.4537269
1.1961808639251567e-09,430215107.5537769
1.1961116947316617e-09,430615307.65382695
1.1960428929590711e-09,431015507.753877
1.195974456008757e-09,431415707.853927
1.1959063813050375e-09,431815907.953977
1.1958386662949252e-09,432216108.054027
1.1957713084478917e-09,432616308.15407705
1.19570430525562e-09,433016508.2541271
1.1956376542318098e-09,433416708.3541771
1.1955713529118853e-09,433816908.45422715
1.1955053988528172e-09,434217108.5542772
1.195439789632874e-09,434617308.6543272
1.1953745228514089e-09,435017508.7543772
1.1953095961286386e-09,435417708.8544272
1.1952450071054143e-09,435817908.95447725
1.1951807534430297e-09,436218109.0545273
1.1951168328229898e-09,436618309.1545773
1.1950532429467921e-09,437018509.25462735
1.1949899815357608e-09,437418709.3546774
1.1949270463308e-09,437818909.4547274
1.1948644350922205e-09,438219109.55477744
1.1948021455995153e-09,438619309.6548274
1.1947401756511872e-09,439019509.75487745
1.1946785230645322e-09,439419709.8549275
1.1946171856754634e-09,439819909.9549775
1.1945561613383107e-09,440220110.05502754
1.1944954479256384e-09,440620310.1550776
1.1944350433280655e-09,441020510.2551276
1.1943749454540598e-09,441420710.35517764
1.194315152229777e-09,441820910.4552276
1.1942556615988895e-09,442221110.55527765
1.1941964715223728e-09,442621310.6553277
1.194137579978373e-09,443021510.7553777
1.1940789849620039e-09,443421710.85542774
1.194020684485189e-09,443821910.9554778
1.1939626765764943e-09,444222111.0555278
1.193904959280952e-09,444622311.15557784
1.1938475306599052e-09,445022511.2556279
1.1937903887908346e-09,445422711.35567784
1.1937335317672124e-09,445822911.4557279
1.1936769576983384e-09,446223111.5557779
1.1936206647091608e-09,446623311.65582794
1.1935646509401514e-09,447023511.755878
1.193508914547136e-09,447423711.855928
1.1934534537011408e-09,447823911.95597804
1.1933982665882582e-09,448224112.05602807
1.193343351409477e-09,448624312.15607804
1.1932887063805395e-09,449024512.2561281
1.1932343297318314e-09,449424712.3561781
1.1931802197081692e-09,449824912.45622814
1.1931263745687203e-09,450225112.55627817
1.1930727925868452e-09,450625312.6563282
1.193019472049938e-09,451025512.75637823
1.1929664112593235e-09,451425712.85642827
1.1929136085300987e-09,451825912.95647824
1.1928610621909944e-09,452226113.0565283
1.1928087705842708e-09,452626313.1565783
1.192756732065546e-09,453026513.25662833
1.192704945003711e-09,453426713.35667837
1.192653407780768e-09,453826913.4567284
1.1926021187917116e-09,454227113.55677843
1.1925510764444252e-09,454627313.65682846
1.1925002791595243e-09,455027513.7568785
1.1924497253702573e-09,455427713.85692847
1.1923994135223735e-09,455827913.9569785
1.19234934207401e-09,456228114.05702853
1.192299509495564e-09,456628314.15707856
1.1922499142695944e-09,457028514.2571286
1.1922005548906806e-09,457428714.3571786
1.1921514298653282e-09,457828914.45722866
1.1921025377118575e-09,458229114.5572787
1.192053876960271e-09,458629314.65732867
1.1920054461521557e-09,459029514.7573787
1.191957243840585e-09,459429714.8574287
1.1919092685899924e-09,459829914.95747876
1.1918615189760544e-09,460230115.0575288
1.1918139935856313e-09,460630315.1575788
1.1917666910166172e-09,461030515.25762886
1.1917196098778368e-09,461430715.3576789
1.1916727487889879e-09,461830915.4577289
1.1916261063804944e-09,462231115.5577789
1.1915796812934157e-09,462631315.6578289
1.1915334721793625e-09,463031515.75787896
1.1914874777003909e-09,463431715.857929
1.1914416965288959e-09,463831915.957979
1.1913961273475384e-09,464232116.05802906
1.1913507688491241e-09,464632316.1580791
1.1913056197365167e-09,465032516.2581291
1.1912606787225653e-09,465432716.3581791
1.1912159445299887e-09,465832916.4582291
1.1911714158912976e-09,466233116.55827916
1.1911270915486937e-09,466633316.6583292
1.191082970253993e-09,467033516.7583792
1.191039050768524e-09,467433716.85842925
1.1909953318630601e-09,467833916.9584793
1.1909518123177103e-09,468234117.0585293
1.1909084909218556e-09,468634317.1585793
1.1908653664740532e-09,469034517.2586293
1.1908224377819505e-09,469434717.35867935
1.1907797036622075e-09,469834917.4587294
1.1907371629404217e-09,470235117.5587794
1.1906948144510263e-09,470635317.65882945
1.1906526570372426e-09,471035517.7588795
1.1906106895509706e-09,471435717.8589295
1.190568910852717e-09,471835917.95897955
1.1905273198115427e-09,472236118.0590295
1.1904859153049484e-09,472636318.15907955
1.190444696218827e-09,473036518.2591296
1.1904036614473737e-09,473436718.3591796
1.1903628098930326e-09,473836918.45922965
1.1903221404663786e-09,474237118.5592797
1.1902816520860983e-09,474637318.6593297
1.1902413436788814e-09,475037518.75937974
1.1902012141793676e-09,475437718.8594297
1.1901612625300715e-09,475837918.95947975
1.1901214876813015e-09,476238119.0595298
1.190081888591104e-09,476638319.1595798
1.1900424642252067e-09,477038519.25962985
1.190003213556913e-09,477438719.3596799
1.1899641355670764e-09,477838919.4597299
1.1899252292440038e-09,478239119.55977994
1.1898864935834153e-09,478639319.65983
1.189847927588343e-09,479039519.75987995
1.1898095302691195e-09,479439719.85993
1.1897713006432685e-09,479839919.95998
1.1897332377354576e-09,480240120.06003004
1.1896953405774377e-09,480640320.1600801
1.1896576082079832e-09,481040520.2601301
1.1896200396728344e-09,481440720.36018014
1.1895826340246138e-09,481840920.4602302
1.1895453903227988e-09,482241120.56028014
1.1895083076336415e-09,482641320.6603302
1.1894713850301076e-09,483041520.7603802
1.1894346215918419e-09,483441720.86043024
1.1893980164050903e-09,483841920.9604803
1.189361568562647e-09,484242121.0605303
1.1893252771637916e-09,484642321.16058034
1.1892891413142442e-09,485042521.26063037
1.1892531601261248e-09,485442721.36068034
1.189217332717853e-09,485842921.4607304
1.1891816582141512e-09,486243121.5607804
1.1891461357459356e-09,486643321.66083044
1.1891107644503048e-09,487043521.7608805
1.1890755434704735e-09,487443721.8609305
1.189040471955699e-09,487843921.96098053
1.1890055490612828e-09,488244122.06103057
1.1889707739484677e-09,488644322.1610806
1.188936145784396e-09,489044522.2611306
1.188901663742089e-09,489444722.3611806
1.1888673270003817e-09,489844922.46123064
1.1888331347438473e-09,490245122.56128067
1.188799086162787e-09,490645322.6613307
1.1887651804531788e-09,491045522.76138073
1.188731416816593e-09,491445722.86143076
1.1886977944601954e-09,491845922.9614808
1.188664312596654e-09,492246123.06153077
1.188630970444136e-09,492646323.1615808
1.1885977672262295e-09,493046523.26163083
1.1885647021719072e-09,493446723.36168087
1.1885317745154808e-09,493846923.4617309
1.1884989834965807e-09,494247123.5617809
1.1884663283600718e-09,494647323.66183096
1.1884338083560358e-09,495047523.761881
1.1884014227397184e-09,495447723.861931
1.1883691707714972e-09,495847923.961981
1.1883370517168267e-09,496248124.06203103
1.1883050648462084e-09,496648324.16208106
1.188273209435126e-09,497048524.2621311
1.1882414847640475e-09,497448724.3621811
1.1882098901183386e-09,497848924.46223116
1.1881784247882499e-09,498249124.5622812
1.1881470880688568e-09,498649324.6623312
1.1881158792600601e-09,499049524.7623812
1.1880847976664807e-09,499449724.8624312
1.1880538425975026e-09,499849924.96248126
1.1880230133671553e-09,500250125.0625313
1.1879923092941266e-09,500650325.1625813
1.1879617297017178e-09,501050525.26263136
1.187931273917784e-09,501450725.3626814
1.1879009412747135e-09,501850925.4627314
1.1878707311094021e-09,502251125.5627814
1.187840642763189e-09,502651325.6628314
1.1878106755818404e-09,503051525.76288146
1.1877808289155244e-09,503451725.8629315
1.1877511021187327e-09,503851925.9629815
1.1877214945502971e-09,504252126.06303155
1.1876920055733274e-09,504652326.1630816
1.1876626345551696e-09,505052526.2631316
1.1876333808673956e-09,505452726.36318165
1.187604243885759e-09,505852926.4632316
1.1875752229901445e-09,506253126.56328166
1.1875463175645673e-09,506653326.6633317
1.1875175269971232e-09,507053526.7633817
1.187488850679944e-09,507453726.86343175
1.1874602880091864e-09,507853926.9634818
1.187431838384993e-09,508254127.0635318
1.1874035012114655e-09,508654327.16358185
1.1873752758966065e-09,509054527.2636318
1.1873471618523382e-09,509454727.36368185
1.1873191584944177e-09,509854927.4637319
1.1872912652424556e-09,510255127.5637819
1.187263481519834e-09,510655327.66383195
1.1872358067537424e-09,511055527.763882
1.1872082403750756e-09,511455727.863932
1.1871807818184575e-09,511855927.96398205
1.187153430522201e-09,512256128.0640321
1.1871261859282477e-09,512656328.16408205
1.1870990474821936e-09,513056528.2641321
1.1870720146332179e-09,513456728.3641821
1.1870450868340593e-09,513856928.46423215
1.1870182635410144e-09,514257128.5642822
1.1869915442138837e-09,514657328.6643322
1.186964928315966e-09,515057528.76438224
1.186938415313999e-09,515457728.8644323
1.1869120046781681e-09,515857928.96448225
1.1868856958820677e-09,516258129.0645323
1.1868594884026695e-09,516658329.1645823
1.1868333817202845e-09,517058529.26463234
1.1868073753185762e-09,517458729.3646824
1.1867814686844909e-09,517858929.4647324
1.1867556613082637e-09,518259129.56478244
1.1867299526833818e-09,518659329.6648325
1.1867043423065468e-09,519059529.76488245
1.186678829677686e-09,519459729.8649325
1.1866534142998868e-09,519859929.9649825
1.186628095679393e-09,520260130.06503254
1.186602873325587e-09,520660330.1650826
1.1865777467509435e-09,521060530.2651326
1.1865527154710403e-09,521460730.36518264
1.1865277790045025e-09,521860930.4652327
1.1865029368729835e-09,522261130.5652827
1.1864781886011594e-09,522661330.6653327
1.1864535337167131e-09,523061530.7653827
1.1864289717502567e-09,523461730.86543274
1.1864045022353832e-09,523861930.9654828
1.1863801247085899e-09,524262131.0655328
1.1863558387092855e-09,524662331.16558284
1.1863316437797522e-09,525062531.26563287
1.1863075394651345e-09,525462731.3656829
1.1862835253134095e-09,525862931.4657329
1.1862596008753772e-09,526263131.5657829
1.186235765704625e-09,526663331.66583294
1.1862120193575134e-09,527063531.76588297
1.18618836139316e-09,527463731.865933
1.1861647913734157e-09,527863931.96598303
1.1861413088628436e-09,528264132.06603307
1.1861179134286945e-09,528664332.1660831
1.1860946046408925e-09,529064532.26613307
1.186071382072019e-09,529464732.3661831
1.1860482452972831e-09,529864932.46623313
1.186025193894512e-09,530265132.56628317
1.1860022274441205e-09,530665332.6663332
1.1859793455291017e-09,531065532.76638323
1.1859565477350106e-09,531465732.86643326
1.1859338336499309e-09,531865932.9664833
1.1859112028644591e-09,532266133.0665333
1.1858886549717144e-09,532666333.1665833
1.1858661895672745e-09,533066533.26663333
1.1858438062492038e-09,533466733.36668336
1.1858215046179817e-09,533866933.4667334
1.185799284276544e-09,534267133.5667834
1.1857771448302253e-09,534667333.66683346
1.185755085886744e-09,535067533.7668835
1.1857331070562152e-09,535467733.8669335
1.185711207951098e-09,535867933.9669835
1.1856893881861807e-09,536268134.0670335
1.1856676473786034e-09,536668334.16708356
1.1856459851478002e-09,537068534.2671336
1.1856244011154887e-09,537468734.3671836
1.1856028949056647e-09,537868934.4672337
1.1855814661445927e-09,538269134.5672836
1.185560114460756e-09,538669334.6673337
1.1855388394848907e-09,539069534.7673837
1.1855176408499172e-09,539469734.8674338
1.1854965181909644e-09,539869934.9674838
1.18547547114533e-09,540270135.0675339
1.1854544993524854e-09,540670335.1675838
1.1854336024540406e-09,541070535.2676338
1.1854127800937397e-09,541470735.3676839
1.1853920319174267e-09,541870935.4677339
1.185371357573078e-09,542271135.567784
1.1853507567107396e-09,542671335.6678339
1.1853302289825173e-09,543071535.767884
1.1853097740425856e-09,543471735.867934
1.1852893915471728e-09,543871935.9679841
1.185269081154517e-09,544272136.068034
1.1852488425248659e-09,544672336.168084
1.1852286753204812e-09,545072536.2681341
1.1852085792056138e-09,545472736.3681841
1.1851885538464598e-09,545872936.4682342
1.1851685989111945e-09,546273136.5682842
1.185148714069933e-09,546673336.6683342
1.1851288989947101e-09,547073536.7683842
1.1851091533594902e-09,547473736.8684343
1.1850894768401329e-09,547873936.9684843
1.1850698691143873e-09,548274137.0685343
1.185050329861878e-09,548674337.1685843
1.185030858764094e-09,549074537.2686343
1.18501145550438e-09,549474737.3686844
1.1849921197679057e-09,549874937.4687344
1.1849728512416855e-09,550275137.5687845
1.1849536496145155e-09,550675337.6688344
1.1849345145770252e-09,551075537.7688844
1.1849154458216014e-09,551475737.8689345
1.1848964430424156e-09,551875937.9689845
1.1848775059354144e-09,552276138.0690346
1.184858634198276e-09,552676338.1690845
1.184839827530434e-09,553076538.2691346
1.1848210856330225e-09,553476738.3691846
1.1848024082089214e-09,553876938.4692347
1.1847837949626823e-09,554277138.5692847
1.1847652456005673e-09,554677338.6693347
1.1847467598305096e-09,555077538.7693847
1.1847283373621179e-09,555477738.8694347
1.1847099779066435e-09,555877938.9694848
1.1846916811769883e-09,556278139.0695348
1.1846734468877e-09,556678339.1695849
1.1846552747549333e-09,557078539.2696348
1.1846371644964452e-09,557478739.3696849
1.1846191158316274e-09,557878939.4697349
1.1846011284814297e-09,558279139.5697849
1.1845832021683887e-09,558679339.669835
1.1845653366166215e-09,559079539.769885
1.1845475315517788e-09,559479739.869935
1.184529786701077e-09,559879939.969985
1.1845121017932698e-09,560280140.0700351
1.1844944765586135e-09,560680340.1700851
1.1844769107289158e-09,561080540.270135
1.184459404037462e-09,561480740.3701851
1.1844419562190498e-09,561880940.4702351
1.1844245670099396e-09,562281140.5702852
1.1844072361478937e-09,562681340.6703352
1.184389963372117e-09,563081540.7703853
1.1843727484232876e-09,563481740.8704352
1.1843555910435254e-09,563881940.9704853
1.184338490976379e-09,564282141.0705353
1.184321447966829e-09,564682341.1705853
1.18430446176127e-09,565082541.2706354
1.1842875321075084e-09,565482741.3706853
1.184270658754749e-09,565882941.4707354
1.1842538414535806e-09,566283141.5707854
1.1842370799559742e-09,566683341.6708355
1.1842203740152793e-09,567083541.7708855
1.1842037233861895e-09,567483741.8709356
