fit_power_dBm,frequency_Hz
-58.943603776787576,328164082.0410205
-58.94558331210982,328564282.14107054
-58.94748798720603,328964482.2411206
-58.949317095951116,329364682.3411706
-58.95106978567337,329764882.44122064
-58.952745049284594,330165082.5412707
-58.95434171650704,330565282.6413207
-58.95585844411131,330965482.7413707
-58.95729370506898,331365682.8414207
-58.95864577651195,331765882.94147074
-58.95991272637707,332166083.0415208
-58.96109239859974,332566283.1415708
-58.962182396703454,332966483.24162084
-58.96318006561303,333366683.3416709
-58.96408247149785,333766883.4417209
-58.96488637942721,334167083.54177094
-58.965588228592296,334567283.6418209
-58.96618410481828,334967483.74187094
-58.96666971005482,335367683.841921
-58.96704032849329,335767883.941971
-58.967290788914084,336168084.04202104
-58.96741542281625,336568284.14207107
-58.96740801782375,336968484.2421211
-58.96726176579755,337368684.34217113
-58.96696920500893,337768884.4422211
-58.9665221556463,338169084.54227114
-58.96591164783439,338569284.64232117
-58.965127841240125,338969484.7423712
-58.96415993522247,339369684.84242123
-58.962996068353995,339769884.94247127
-58.96162320599876,340170085.0425213
-58.96002701447496,340570285.14257133
-58.958191720162375,340970485.2426213
-58.95609995173595,341370685.34267133
-58.95373256352197,341770885.44272137
-58.951068437789004,342171085.5427714
-58.94808426361246,342571285.64282143
-58.94475428980479,342971485.74287146
-58.941050049308764,343371685.8429215
-58.936940052441166,343771885.9429715
-58.932389446502484,344172086.04302156
-58.92735963960503,344572286.14307153
-58.921807887221156,344972486.24312156
-58.915686841059944,345372686.3431716
-58.908944061645954,345772886.4432216
-58.90152149867833,346173086.54327166
-58.89335494727734,346573286.6433217
-58.88437349410392,346973486.7433717
-58.874498975773896,347373686.84342176
-58.86364548392645,347773886.9434717
-58.85171896797956,348174087.04352176
-58.83861700959338,348574287.1435718
-58.82422887411659,348974487.2436218
-58.808435986108705,349374687.34367186
-58.79111303089572,349774887.4437219
-58.772129954299245,350175087.5437719
-58.751355219411835,350575287.64382195
-58.72866078122352,350975487.743872
-58.70392935046773,351375687.84392196
-58.67706462126625,351775887.943972
-58.64800520151513,352176088.044022
-58.61674295561568,352576288.14407206
-58.58334625989472,352976488.2441221
-58.54798816054285,353376688.3441721
-58.51097846544931,353776888.44422215
-58.47279726154562,354177088.5442722
-58.43412519451253,354577288.64432216
-58.395863288810546,354977488.7443722
-58.35913275664818,355377688.8444222
-58.325244313950705,355777888.94447225
-58.295628549703174,356178089.0445223
-58.27172521735004,356578289.1445723
-58.25483994615385,356978489.24462235
-58.245989410797954,357378689.3446724
-58.24576559001404,357778889.44472235
-58.2542509227771,358179089.5447724
-58.27100618335275,358579289.6448224
-58.295134304155276,358979489.74487245
-58.32540345613761,359379689.8449225
-58.36039949082408,359779889.9449725
-58.39867563099757,360180090.04502255
-58.43887480290907,360580290.1450726
-58.47981223139965,360980490.2451226
-58.52051752882318,361380690.3451726
-58.56024326428198,361780890.4452226
-58.598450256893386,362181090.54527265
-58.63477965223532,362581290.6453227
-58.66901979666566,362981490.7453727
-58.7010733445566,363381690.84542274
-58.73092771423499,363781890.9454728
-58.75863027301229,364182091.0455228
-58.78426850438216,364582291.1455728
-58.80795477691183,364982491.2456228
-58.82981504600822,365382691.34567285
-58.849980745349654,365782891.4457229
-58.86858316720646,366183091.5457729
-58.88574972630835,366583291.64582294
-58.901601612493415,366983491.745873
-58.916252443034054,367383691.845923
-58.92980761731682,367783891.94597304
-58.94236415183131,368184092.046023
-58.95401083283334,368584292.14607304
-58.96482856965406,368984492.2461231
-58.97489086590571,369384692.3461731
-58.98426435116541,369784892.44622314
-58.99300933416878,370185092.5462732
-59.00118035180745,370585292.6463232
-59.00882669763565,370985492.74637324
-59.015992920179315,371385692.8464232
-59.02271928588039,371785892.94647324
-59.02904220457874,372186093.0465233
-59.03499461745706,372586293.1465733
-59.040606348660546,372986493.24662334
-59.045904422576776,373386693.34667337
-59.05091334918281,373786893.4467234
-59.05565538005018,374187093.54677343
-59.06015073762542,374587293.6468234
-59.064417820330924,374987493.74687344
-59.06847338589737,375387693.8469235
-59.07233271517191,375787893.9469735
-59.076009758464075,376188094.04702353
-59.07951726630586,376588294.14707357
-59.08286690632124,376988494.2471236
-59.08606936772878,377388694.34717363
-59.08913445484044,377788894.44722366
-59.092071170773046,378189094.54727364
-59.09488779245482,378589294.64732367
-59.09759193788859,378989494.7473737
-59.1001906265253,379389694.84742373
-59.10269033350434,379789894.94747376
-59.10509703843126,380190095.0475238
-59.10741626928692,380590295.1475738
-59.109653141994464,380990495.24762386
-59.11181239611028,381390695.34767383
-59.1138984270525,381790895.44772387
-59.11591531523332,382191095.5477739
-59.11786685242057,382591295.6478239
-59.11975656561689,382991495.74787396
-59.121587738713316,383391695.847924
-59.123363432144934,383791895.947974
-59.12508650075167,384192096.04802406
-59.12675961002477,384592296.1480741
-59.12838525089995,384992496.24812406
-59.129965753240924,385392696.3481741
-59.13150329814142,385792896.4482241
-59.13299992916044,386193096.54827416
-59.134457562593184,386593296.6483242
-59.13587799686949,386993496.7483742
-59.137262921162076,387393696.84842426
-59.13861392327844,387793896.9484743
-59.139932496902645,388194097.04852426
-59.14122004824667,388594297.1485743
-59.14247790216488,388994497.2486243
-59.143707307779955,389394697.34867436
-59.1449094436638,389794897.4487244
-59.146085422612735,390195097.5487744
-59.14723629605239,390595297.64882445
-59.148363058104486,390995497.7488745
-59.149466649344426,391395697.84892446
-59.15054796027606,391795897.9489745
-59.151607834547384,392196098.0490245
-59.15264707192891,392596298.14907455
-59.15366643107418,392996498.2491246
-59.15466663208041,393396698.3491746
-59.155648358865484,393796898.44922465
-59.156612261375976,394197098.5492747
-59.157558957639836,394597298.6493247
-59.15848903567583,394997498.7493747
-59.159403055271184,395397698.8494247
-59.160301549637445,395797898.94947475
-59.16118502695407,396198099.0495248
-59.162053971808305,396598299.1495748
-59.16290884653909,396998499.24962485
-59.16375009249233,397398699.3496749
-59.16457813119405,397798899.4497249
-59.16539336544743,398199099.5497749
-59.16619618035942,398599299.6498249
-59.16698694430193,398999499.74987495
-59.167766009812304,399399699.849925
-59.16853371443747,399799899.949975
-59.169290381525684,400200100.05002505
-59.170036320969565,400600300.1500751
-59.170771829903806,401000500.2501251
-59.171497193360686,401400700.35017514
-59.17221268488626,401800900.4502251
-59.172918567119915,402201100.55027515
-59.173615092339716,402601300.6503252
-59.17430250297589,403001500.7503752
-59.1749810320945,403401700.85042524
-59.175650903853274,403801900.9504753
-59.17631233393148,404202101.0505253
-59.17696552993539,404602301.15057534
-59.17761069178101,405002501.2506253
-59.17824801205555,405402701.35067534
-59.178877676358766,405802901.4507254
-59.17949986362578,406203101.5507754
-59.18011474643218,406603301.65082544
-59.18072249128276,407003501.7508755
-59.18132325888471,407403701.8509255
-59.1819172044064,407803901.95097554
-59.18250447772244,408204102.0510255
-59.1830852236459,408604302.15107554
-59.18365958214856,409004502.2511256
-59.18422768856977,409404702.3511756
-59.18478967381459,409804902.45122564
-59.18534566454194,410205102.5512757
-59.18589578334322,410605302.6513257
-59.18644014891204,411005502.75137573
-59.18697887620553,411405702.85142577
-59.187512076597635,411805902.95147574
-59.18803985802501,412206103.0515258
-59.18856232512577,412606303.1515758
-59.1890795793716,413006503.25162584
-59.18959171919346,413406703.35167587
-59.190098840101456,413806903.4517259
-59.19060103479893,414207103.55177593
-59.19109839329129,414607303.65182596
-59.19159100298975,415007503.75187594
-59.192078948810284,415407703.85192597
-59.192562313268056,415807903.951976
-59.193041176567554,416208104.05202603
-59.19351561668864,416608304.15207607
-59.193985709468755,417008504.2521261
-59.194451528681455,417408704.35217613
-59.19491314611145,417808904.45222616
-59.19537063162642,418209104.55227613
-59.19582405324557,418609304.65232617
-59.19627347720539,419009504.7523762
-59.19671896802239,419409704.85242623
-59.19716058855331,419809904.95247626
-59.197598400052705,420210105.0525263
-59.19803246222809,420610305.1525763
-59.19846283329282,421010505.25262636
-59.19888957001675,421410705.3526764
-59.19931272777478,421810905.45272636
-59.19973236059343,422211105.5527764
-59.200148521195544,422611305.6528264
-59.20056126104311,423011505.75287646
-59.20097063037844,423411705.8529265
-59.20137667826364,423811905.9529765
-59.201779452618545,424212106.05302656
-59.20217900025715,424612306.1530766
-59.20257536692264,425012506.25312656
-59.20296859732098,425412706.3531766
-59.2033587351533,425812906.4532266
-59.20374582314699,426213106.55327666
-59.20412990308557,426613306.6533267
-59.20451101583753,427013506.7533767
-59.204889201383985,427413706.85342675
-59.20526449884532,427813906.9534768
-59.20563694650687,428214107.0535268
-59.20600658184367,428614307.1535768
-59.20637344154418,429014507.2536268
-59.20673756153331,429414707.35367686
-59.207098976994466,429814907.4537269
-59.20745772239089,430215107.5537769
-59.207813831486206,430615307.65382695
-59.208167337364216,431015507.753877
-59.208518272448046,431415707.853927
-59.20886666851855,431815907.953977
-59.209212556732155,432216108.054027
-59.209555967637996,432616308.15407705
-59.20989693119455,433016508.2541271
-59.21023547678562,433416708.3541771
-59.21057163323582,433816908.45422715
-59.21090542882555,434217108.5542772
-59.2112368913054,434617308.6543272
-59.21156604791016,435017508.7543772
-59.21189292537229,435417708.8544272
-59.21221754993498,435817908.95447725
-59.212539947364775,436218109.0545273
-59.21286014296382,436618309.1545773
-59.213178161581624,437018509.25462735
-59.213494027626545,437418709.3546774
-59.21380776507682,437818909.4547274
-59.21411939749134,438219109.55477744
-59.214428948019936,438619309.6548274
-59.21473643941355,439019509.75487745
-59.215041894033874,439419709.8549275
-59.21534533386282,439819909.9549775
-59.2156467805117,440220110.05502754
-59.21594625523,440620310.1550776
-59.21624377891408,441020510.2551276
-59.21653937211541,441420710.35517764
-59.216833055048724,441820910.4552276
-59.2171248475998,442221110.55527765
-59.2174147693331,442621310.6553277
-59.217702839499125,443021510.7553777
-59.217989077041615,443421710.85542774
-59.21827350060444,443821910.9554778
-59.21855612853839,444222111.0555278
-59.21883697890774,444622311.15557784
-59.21911606949656,445022511.2556279
-59.219393417814956,445422711.35567784
-59.21966904110504,445822911.4557279
-59.21994295634679,446223111.5557779
-59.22021518026369,446623311.65582794
-59.22048572932829,447023511.755878
-59.22075461976751,447423711.855928
-59.22102186756791,447823911.95597804
-59.22128748848072,448224112.05602807
-59.22155149802678,448624312.15607804
-59.22181391150134,449024512.2561281
-59.22207474397874,449424712.3561781
-59.22233401031691,449824912.45622814
-59.222591725161834,450225112.55627817
-59.22284790295185,450625312.6563282
-59.223102557921784,451025512.75637823
-59.22335570410713,451425712.85642827
-59.223607355347895,451825912.95647824
-59.2238575252926,452226113.0565283
-59.22410622740195,452626313.1565783
-59.22435347495255,453026513.25662833
-59.224599281040476,453426713.35667837
-59.22484365858478,453826913.4567284
-59.225086620330856,454227113.55677843
-59.22532817885377,454627313.65682846
-59.22556834656152,455027513.7568785
-59.225807135698155,455427713.85692847
-59.22604455834683,455827913.9569785
-59.22628062643285,456228114.05702853
-59.226515351726604,456628314.15707856
-59.226748745846336,457028514.2571286
-59.226980820261026,457428714.3571786
-59.22721158629306,457828914.45722866
-59.22744105512087,458229114.5572787
-59.22766923778157,458629314.65732867
-59.227896145173446,459029514.7573787
-59.228121788058445,459429714.8574287
-59.22834617706458,459829914.95747876
-59.22856932268827,460230115.0575288
-59.2287912352967,460630315.1575788
-59.22901192512997,461030515.25762886
-59.22923140230338,461430715.3576789
-59.229449676809544,461830915.4577289
-59.229666758520494,462231115.5577789
-59.2298826571897,462631315.6578289
-59.23009738245412,463031515.75787896
-59.230310943836145,463431715.857929
-59.230523350745486,463831915.957979
-59.23073461248109,464232116.05802906
-59.23094473823297,464632316.1580791
-59.23115373708396,465032516.2581291
-59.23136161801149,465432716.3581791
-59.23156838988933,465832916.4582291
-59.23177406148923,466233116.55827916
-59.23197864148259,466633316.6583292
-59.232182138442035,467033516.7583792
-59.23238456084303,467433716.85842925
-59.23258591706541,467833916.9584793
-59.23278621539485,468234117.0585293
-59.232985464024416,468634317.1585793
-59.23318367105595,469034517.2586293
-59.23338084450149,469434717.35867935
-59.2335769922847,469834917.4587294
-59.23377212224222,470235117.5587794
-59.23396624212494,470635317.65882945
-59.23415935959938,471035517.7588795
-59.23435148224893,471435717.8589295
-59.23454261757511,471835917.95897955
-59.2347327729988,472236118.0590295
-59.234921955861424,472636318.15907955
-59.235110173426186,473036518.2591296
-59.235297432879165,473436718.3591796
-59.23548374133048,473836918.45922965
-59.23566910581538,474237118.5592797
-59.23585353329538,474637318.6593297
-59.2360370306593,475037518.75937974
-59.23621960472427,475437718.8594297
-59.23640126223687,475837918.95947975
-59.23658200987403,476238119.0595298
-59.23676185424409,476638319.1595798
-59.23694080188773,477038519.25962985
-59.23711885927895,477438719.3596799
-59.23729603282601,477838919.4597299
-59.237472328872315,478239119.55977994
-59.23764775369735,478639319.65983
-59.23782231351756,479039519.75987995
-59.237996014487194,479439719.85993
-59.2381688626992,479839919.95998
-59.238340864186014,480240120.06003004
-59.238512024920425,480640320.1600801
-59.238682350816376,481040520.2601301
-59.23885184772972,481440720.36018014
-59.23902052145906,481840920.4602302
-59.23918837774645,482241120.56028014
-59.2393554222782,482641320.6603302
-59.23952166068559,483041520.7603802
-59.239687098545595,483441720.86043024
-59.239851741381614,483841920.9604803
-59.24001559466415,484242121.0605303
-59.24017866381151,484642321.16058034
-59.2403409541905,485042521.26063037
-59.24050247111704,485442721.36068034
-59.240663219856884,485842921.4607304
-59.240823205626214,486243121.5607804
-59.240982433592286,486643321.66083044
-59.24114090887406,487043521.7608805
-59.24129863654281,487443721.8609305
-59.24145562162271,487843921.96098053
-59.24161186909145,488244122.06103057
-59.24176738388079,488644322.1610806
-59.24192217087716,489044522.2611306
-59.2420762349222,489444722.3611806
-59.24222958081333,489844922.46123064
-59.24238221330427,490245122.56128067
-59.24253413710561,490645322.6613307
-59.24268535688532,491045522.76138073
-59.24283587726925,491445722.86143076
-59.242985702841686,491845922.9614808
-59.24313483814581,492246123.06153077
-59.24328328768419,492646323.1615808
-59.24343105591934,493046523.26163083
-59.243578147274086,493446723.36168087
-59.24372456613214,493846923.4617309
-59.243870316838496,494247123.5617809
-59.244015403699926,494647323.66183096
-59.2441598309854,495047523.761881
-59.24430360292658,495447723.861931
-59.24444672371817,495847923.961981
-59.244589197518444,496248124.06203103
-59.24473102844959,496648324.16208106
-59.24487222059818,497048524.2621311
-59.24501277801555,497448724.3621811
-59.24515270471821,497848924.46223116
-59.24529200468825,498249124.5622812
-59.24543068187373,498649324.6623312
-59.245568740189064,499049524.7623812
-59.245706183515395,499449724.8624312
-59.245843015700984,499849924.96248126
-59.245979240561574,500250125.0625313
-59.24611486188074,500650325.1625813
-59.24624988341027,501050525.26263136
-59.24638430887051,501450725.3626814
-59.24651814195071,501850925.4627314
-59.24665138630936,502251125.5627814
-59.24678404557456,502651325.6628314
-59.246916123344306,503051525.76288146
-59.247047623186866,503451725.8629315
-59.24717854864108,503851925.9629815
-59.24730890321668,504252126.06303155
-59.247438690394596,504652326.1630816
-59.24756791362731,505052526.2631316
-59.2476965763391,505452726.36318165
-59.2478246819264,505852926.4632316
-59.24795223375808,506253126.56328166
-59.248079235175695,506653326.6633317
-59.248205689493844,507053526.7633817
-59.24833160000043,507453726.86343175
-59.248456969956905,507853926.9634818
-59.248581802598615,508254127.0635318
-59.24870610113503,508654327.16358185
-59.248829868750015,509054527.2636318
-59.24895310860212,509454727.36368185
-59.24907582382483,509854927.4637319
-59.249198017526815,510255127.5637819
-59.24931969279221,510655327.66383195
-59.249440852680856,511055527.763882
-59.24956150022853,511455727.863932
-59.249681638447235,511855927.96398205
-59.24980127032542,512256128.0640321
-59.249920398828195,512656328.16408205
-59.25003902689761,513056528.2641321
-59.250157157452875,513456728.3641821
-59.250274793390574,513856928.46423215
-59.25039193758492,514257128.5642822
-59.25050859288796,514657328.6643322
-59.250624762129796,515057528.76438224
-59.25074044811881,515457728.8644323
-59.25085565364191,515857928.96448225
-59.250970381464676,516258129.0645323
-59.25108463433163,516658329.1645823
-59.25119841496643,517058529.26463234
-59.25131172607205,517458729.3646824
-59.251424570331025,517858929.4647324
-59.25153695040561,518259129.56478244
-59.251648868938005,518659329.6648325
-59.25176032855055,519059529.76488245
-59.25187133184591,519459729.8649325
-59.251981881407254,519859929.9649825
-59.25209197979846,520260130.06503254
-59.2522016295643,520660330.1650826
-59.252310833230624,521060530.2651326
-59.25241959330454,521460730.36518264
-59.25252791227457,521860930.4652327
-59.25263579261088,522261130.5652827
-59.25274323676541,522661330.6653327
-59.252850247172056,523061530.7653827
-59.25295682624684,523461730.86543274
-59.253062976388094,523861930.9654828
-59.25316869997663,524262131.0655328
-59.25327399937586,524662331.16558284
-59.253378876932004,525062531.26563287
-59.253483334974256,525462731.3656829
-59.253587375814895,525862931.4657329
-59.25369100174949,526263131.5657829
-59.25379421505701,526663331.66583294
-59.25389701800005,527063531.76588297
-59.253999412824896,527463731.865933
-59.25410140176173,527863931.96598303
-59.254202987024755,528264132.06603307
-59.25430417081236,528664332.1660831
-59.25440495530725,529064532.26613307
-59.25450534267659,529464732.3661831
-59.25460533507215,529864932.46623313
-59.25470493463045,530265132.56628317
-59.25480414347289,530665332.6663332
-59.25490296370588,531065532.76638323
-59.255001397421,531465732.86643326
-59.2550994466951,531865932.9664833
-59.25519711359046,532266133.0665333
-59.255294400154916,532666333.1665833
-59.25539130842196,533066533.26663333
-59.25548784041093,533466733.36668336
-59.255583998127044,533866933.4667334
-59.25567978356162,534267133.5667834
-59.25577519869214,534667333.66683346
-59.25587024548239,535067533.7668835
-59.25596492588258,535467733.8669335
-59.25605924182947,535867933.9669835
-59.25615319524646,536268134.0670335
-59.256246788043754,536668334.16708356
-59.25634002211844,537068534.2671336
-59.256432899354586,537468734.3671836
-59.25652542162342,537868934.4672337
-59.25661759078339,538269134.5672836
-59.25670940868027,538669334.6673337
-59.2568008771473,539069534.7673837
-59.25689199800527,539469734.8674338
-59.25698277306265,539869934.9674838
-59.25707320411567,540270135.0675339
-59.25716329294844,540670335.1675838
-59.25725304133306,541070535.2676338
-59.257342451029686,541470735.3676839
-59.25743152378669,541870935.4677339
-59.25752026134072,542271135.567784
-59.2576086654168,542671335.6678339
-59.25769673772842,543071535.767884
-59.257784479977694,543471735.867934
-59.25787189385537,543871935.9679841
-59.25795898104099,544272136.068034
-59.25804574320295,544672336.168084
-59.2581321819986,545072536.2681341
-59.25821829907434,545472736.3681841
-59.258304096065736,545872936.4682342
-59.25838957459755,546273136.5682842
-59.25847473628389,546673336.6683342
-59.258559582728246,547073536.7683842
-59.258644115523644,547473736.8684343
-59.25872833625266,547873936.9684843
-59.258812246487544,548274137.0685343
-59.25889584779031,548674337.1685843
-59.25897914171282,549074537.2686343
-59.259062129796824,549474737.3686844
-59.259144813574096,549874937.4687344
-59.2592271945665,550275137.5687845
-59.25930927428605,550675337.6688344
-59.259391054235024,551075537.7688844
-59.259472535906006,551475737.8689345
-59.25955372078199,551875937.9689845
-59.25963461033644,552276138.0690346
-59.259715206033405,552676338.1690845
-59.25979550932754,553076538.2691346
-59.259875521664206,553476738.3691846
-59.25995524447957,553876938.4692347
-59.260034679200636,554277138.5692847
-59.260113827245334,554677338.6693347
-59.26019269002261,555077538.7693847
-59.26027126893248,555477738.8694347
-59.260349565366084,555877938.9694848
-59.2604275807058,556278139.0695348
-59.26050531632528,556678339.1695849
-59.260582773589526,557078539.2696348
-59.26065995385496,557478739.3696849
-59.26073685846949,557878939.4697349
-59.26081348877259,558279139.5697849
-59.26088984609534,558679339.669835
-59.2609659317605,559079539.769885
-59.26104174708261,559479739.869935
-59.261117293368,559879939.969985
-59.26119257191488,560280140.0700351
-59.26126758401342,560680340.1700851
-59.26134233094577,561080540.270135
-59.261416813986166,561480740.3701851
-59.26149103440096,561880940.4702351
-59.261564993448694,562281140.5702852
-59.26163869238016,562681340.6703352
-59.26171213243846,563081540.7703853
-59.26178531485907,563481740.8704352
-59.261858240869856,563881940.9704853
-59.26193091169121,564282141.0705353
-59.262003328536046,564682341.1705853
-59.26207549260987,565082541.2706354
-59.262147405110845,565482741.3706853
-59.26221906722985,565882941.4707354
-59.262290480150526,566283141.5707854
-59.26236164504933,566683341.6708355
-59.26243256309559,567083541.7708855
-59.26250323545156,567483741.8709356
-59.26257366327249,567883941.9709855
-59.26264384770664,568284142.0710355
-59.26271378989537,568684342.1710856
-59.262783490973185,569084542.2711356
-59.262852952067746,569484742.3711857
-59.26292217429999,569884942.4712356
-59.262991158784125,570285142.5712857
-59.263059906627696,570685342.6713357
-59.26312841893164,571085542.7713857
-59.26319669679034,571485742.8714358
-59.26326474129166,571885942.9714857
-59.263332553516996,572286143.0715358
-59.26340013454132,572686343.1715858
-59.26346748543325,573086543.2716359
-59.263534607255075,573486743.3716859
-59.263601501062794,573886943.471736
-59.26366816790619,574287143.5717859
-59.263734608828855,574687343.6718359
-59.263800824868234,575087543.771886
-59.263866817055685,575487743.871936
-59.263932586416516,575887943.971986
-59.26399813397002,576288144.072036
-59.26406346072953,576688344.1720861
-59.264128567702464,577088544.2721361
-59.26419345589035,577488744.3721862
-59.264258126288894,577888944.4722362
-59.264322579887995,578289144.5722861
-59.264386817671806,578689344.6723362
-59.264450840618785,579089544.7723862
-59.2645146497017,579489744.8724363
-59.264578245887705,579889944.9724863
-59.26464163013835,580290145.0725363
-59.26470480340965,580690345.1725863
-59.264767766652106,581090545.2726364
-59.26483052081076,581490745.3726864
-59.26489306682521,581890945.4727364
-59.264955405629664,582291145.5727865
-59.26501753815299,582691345.6728364
-59.26507946531871,583091545.7728865
-59.265141188045106,583491745.8729365
-59.2652027072452,583891945.9729866
-59.2652640238268,584292146.0730366
-59.26532513869257,584692346.1730865
-59.26538605274001,585092546.2731366
-59.26544676686157,585492746.3731866
-59.26550728194461,585892946.4732367
-59.265567598871456,586293146.5732867
-59.26562771851948,586693346.6733367
-59.265687641761076,587093546.7733867
-59.265747369463725,587493746.8734368
-59.26580690249002,587893946.9734868
-59.2658662416977,588294147.0735368
-59.2659253879397,588694347.1735868
-59.26598434206416,589094547.2736368
-59.26604310491446,589494747.3736869
-59.26610167732928,589894947.4737369
-59.2661600601426,590295147.573787
-59.26621825418377,590695347.673837
-59.26627626027748,591095547.773887
-59.266334079243855,591495747.873937
-59.266391711898464,591895947.973987
-59.266449159052335,592296148.0740371
-59.266506421512005,592696348.174087
-59.266563500079556,593096548.2741371
-59.266620395552614,593496748.3741871
-59.26667710872442,593896948.4742372
-59.26673364038383,594297148.5742872
-59.266789991315356,594697348.6743371
-59.266846162299196,595097548.7743872
-59.26690215411125,595497748.8744372
-59.266957967523176,595897948.9744873
-59.2670136033024,596298149.0745373
-59.267069062212144,596698349.1745874
-59.26712434501145,597098549.2746373
-59.26717945245523,597498749.3746874
-59.26723438529427,597898949.4747374
-59.26728914427528,598299149.5747874
-59.26734373014089,598699349.6748375
-59.267398143629705,599099549.7748874
-59.267452385476325,599499749.8749375
-59.26750645641136,599899949.9749875
-59.267560357161486,600300150.0750376
-59.267614088449434,600700350.1750876
-59.26766765099403,601100550.2751377
-59.26772104551023,601500750.3751876
-59.267774272709154,601900950.4752376
-59.26782733329807,602301150.5752877
-59.26788022798048,602701350.6753377
-59.26793295745607,603101550.7753878
-59.2679855224208,603501750.8754377
-59.26803792356692,603901950.9754878
-59.26809016158296,604302151.0755378
-59.26814223715377,604702351.1755878
-59.268194150960554,605102551.2756379
-59.268245903680885,605502751.3756878
-59.26829749598875,605902951.4757379
-59.26834892855452,606303151.5757879
-59.26840020204505,606703351.675838
-59.26845131712363,607103551.775888
-59.268502274450036,607503751.875938
-59.268553074680575,607903951.975988
-59.268603718468086,608304152.076038
-59.268654206461946,608704352.1760881
-59.268704539308125,609104552.2761381
-59.268754717649195,609504752.3761882
-59.26880474212434,609904952.4762381
-59.26885461336939,610305152.5762882
-59.26890433201687,610705352.6763382
-59.26895389869593,611105552.7763883
-59.269003314032496,611505752.8764383
-59.26905257864918,611905952.9764882
-59.26910169316536,612306153.0765383
-59.26915065819719,612706353.1765883
-59.2691994743576,613106553.2766384
-59.26924814225634,613506753.3766884
-59.269296662500004,613906953.4767385
-59.26934503569202,614307153.5767884
-59.26939326243271,614707353.6768384
-59.26944134331926,615107553.7768885
-59.2694892789458,615507753.8769385
-59.269537069903365,615907953.9769886
-59.26958471677995,616308154.0770385
-59.269632220160545,616708354.1770886
-59.269679580627084,617108554.2771386
-59.26972679875855,617508754.3771887
-59.269773875130916,617908954.4772387
-59.26982081031724,618309154.5772886
-59.26986760488762,618709354.6773387
-59.26991425940925,619109554.7773887
-59.2699607744464,619509754.8774388
-59.270007150560495,619909954.9774888
-59.27005338831007,620310155.0775388
-59.27009948825082,620710355.1775888
-59.27014545093562,621110555.2776389
-59.270191276914545,621510755.3776889
-59.27023696673485,621910955.4777389
-59.27028252094104,622311155.577789
-59.27032794007484,622711355.6778389
-59.27037322467526,623111555.777889
-59.27041837527857,623511755.877939
-59.27046339241833,623911955.9779891
-59.27050827662542,624312156.078039
-59.27055302842805,624712356.1780891
-59.270597648351746,625112556.2781391
-59.27064213691943,625512756.3781891
-59.27068649465137,625912956.4782392
-59.270730722065245,626313156.5782892
-59.270774819676134,626713356.6783392
-59.270818787996525,627113556.7783892
-59.270862627536374,627513756.8784393
-59.27090633880307,627913956.9784893
-59.27094992230148,628314157.0785393
-59.27099337853395,628714357.1785893
-59.27103670800033,629114557.2786393
-59.271079911197994,629514757.3786894
-59.27112298862184,629914957.4787394
-59.271165940764305,630315157.5787895
-59.2712087681154,630715357.6788394
-59.2712514711627,631115557.7788895
-59.271294050391376,631515757.8789395
-59.27133650628421,631915957.9789895
-59.27137883932159,632316158.0790396
-59.27142104998155,632716358.1790895
-59.27146313873975,633116558.2791396
-59.27150510606954,633516758.3791896
-59.27154695244193,633916958.4792397
-59.27158867832562,634317158.5792897
-59.271630284187026,634717358.6793398
-59.27167177049026,635117558.7793897
-59.27171313769717,635517758.8794397
-59.27175438626737,635917958.9794898
-59.2717955166582,636318159.0795398
-59.2718365293248,636718359.1795899
-59.27187742472008,637118559.2796398
-59.27191820329474,637518759.3796899
-59.271958865497304,637918959.4797399
-59.27199941177411,638319159.5797899
-59.27203984256935,638719359.67984
-59.27208015832503,639119559.77989
-59.272120359481065,639519759.87994
-59.272160446475205,639919959.97999
-59.2722004197431,640320160.0800401
-59.272240279718304,640720360.1800901
-59.27228002683228,641120560.2801402
-59.2723196615144,641520760.3801901
-59.27235918419201,641920960.4802401
-59.27239859529037,642321160.5802902
-59.2724378952327,642721360.6803402
-59.27247708444022,643121560.7803903
-59.2725161633321,643521760.8804402
-59.27255513232552,643921960.9804903
-59.27259399183569,644322161.0805403
-59.2726327422758,644722361.1805904
-59.27267138405709,645122561.2806404
-59.27270991758885,645522761.3806903
-59.2727483432784,645922961.4807404
-59.27278666153115,646323161.5807904
-59.27282487275056,646723361.6808405
-59.2728629773382,647123561.7808905
-59.27290097569372,647523761.8809406
-59.272938868214894,647923961.9809905
-59.2729766552976,648324162.0810405
-59.27301433733586,648724362.1810906
-59.273051914721826,649124562.2811406
-59.273089387845815,649524762.3811907
-59.27312675709629,649924962.4812406
-59.2731640228599,650325162.5812907
-59.27320118552148,650725362.6813407
-59.273238245464036,651125562.7813908
-59.2732752030688,651525762.8814408
-59.27331205871521,651925962.9814907
-59.27334881278094,652326163.0815408
-59.27338546564188,652726363.1815908
-59.273422017672175,653126563.2816409
-59.273458469244225,653526763.3816909
-59.273494820728686,653926963.481741
-59.27353107249451,654327163.5817909
-59.273567224908895,654727363.681841
-59.273603278337376,655127563.781891
-59.27363923314376,655527763.881941
-59.27367508969018,655927963.981991
-59.27371084833709,656328164.082041
-59.27374650944328,656728364.1820911
-59.273782073365865,657128564.2821411
-59.27381754046033,657528764.3821912
-59.27385291108051,657928964.4822412
-59.273888185578606,658329164.5822912
